origin,destination,year,UN1,UN3,UN4.1,UN4.2,UN4.3,UN5.1,UN5.2,UN6.1,UN6.2,UN8,UN9,amount
gr,pl,2017,False,True,False,False,False,False,False,False,False,False,False,235.584
gr,pl,2017,False,True,True,False,False,False,False,True,False,False,True,255.965
gr,pl,2018,False,False,False,False,False,False,False,False,False,False,True,1302.066
gr,pl,2018,False,False,False,False,False,False,False,False,False,True,False,28.26
gr,pl,2018,False,False,True,False,False,False,False,False,False,False,False,147.10899999999998
gr,pl,2018,False,False,True,False,False,False,False,False,False,False,True,158.53
gr,pl,2018,False,True,True,False,False,False,False,False,False,False,False,148.9565
gr,pl,2018,False,True,True,False,False,False,False,False,False,False,True,68.465
gr,pl,2018,False,True,True,False,False,False,False,True,False,False,True,231.32
gr,pl,2018,False,True,True,False,False,False,False,True,False,True,True,534.8225
gr,pl,2018,,,,,,,,,,,,75.055
gr,pl,2019,False,False,False,False,False,False,False,False,False,False,True,499.428
gr,pl,2019,False,False,True,False,False,False,False,False,False,False,True,204.15
gr,pl,2019,False,True,False,False,False,False,False,False,False,False,False,220.22799999999998
gr,pl,2019,False,True,False,False,False,False,False,True,False,False,True,75.93
gr,pl,2019,False,True,True,False,False,False,False,True,False,False,True,218.21
gr,pl,2019,,,,,,,,,,,,8.96
gr,pl,2020,False,False,False,False,False,False,False,False,False,False,True,39.65
gr,pt,2013,False,False,False,False,False,False,False,False,False,False,True,3012.0
gr,pt,2013,False,False,False,False,False,False,False,False,False,True,False,1.0
gr,pt,2013,False,False,True,False,False,False,False,False,False,False,False,89.0
gr,pt,2014,False,False,False,False,False,False,False,False,False,False,True,3068.0
gr,pt,2014,False,False,False,False,False,False,False,False,False,True,False,33.0
gr,pt,2014,False,False,False,False,False,False,False,True,False,True,False,13.0
gr,pt,2014,False,False,True,False,False,False,False,False,False,False,False,6.0
gr,pt,2014,False,False,True,False,False,False,False,False,False,False,True,30.0
gr,pt,2014,False,True,False,False,False,False,False,False,False,False,False,131.0
gr,pt,2014,False,True,False,False,False,False,False,True,False,False,False,14.0
gr,pt,2016,False,False,False,False,False,False,False,False,False,False,True,1672.0
gr,pt,2016,False,False,False,False,False,False,False,False,False,True,False,9.0
gr,pt,2016,False,False,False,False,False,False,False,True,False,True,False,18.0
gr,pt,2016,False,False,False,False,False,False,False,True,False,True,True,9.0
gr,pt,2016,False,False,True,False,False,False,False,False,False,False,True,34.0
gr,pt,2016,False,False,True,False,False,False,False,True,False,True,True,24.0
gr,pt,2016,False,True,False,False,False,False,False,False,False,False,False,72.0
gr,pt,2016,False,True,False,False,False,False,False,False,False,False,True,99.0
gr,pt,2016,False,True,True,False,False,False,False,False,False,False,True,199.0
gr,pt,2016,False,True,True,False,False,False,False,True,False,True,True,57.0
gr,pt,2016,False,True,True,True,False,False,False,True,False,True,True,48.0
gr,pt,2017,False,False,False,False,False,False,False,False,False,False,True,1459.2839999999999
gr,pt,2017,False,False,False,False,False,False,False,False,False,True,False,1.863
gr,pt,2017,False,False,False,False,False,False,False,True,False,True,False,35.481
gr,pt,2017,False,True,False,False,False,False,False,False,False,False,False,13.583
gr,pt,2017,False,True,False,False,False,False,False,False,False,False,True,265.431
gr,pt,2017,False,True,False,False,False,False,False,False,False,True,True,44.63
gr,pt,2017,False,True,True,False,False,False,False,True,False,True,True,37.83
gr,pt,2017,,,,,,,,,,,,13.653
gr,pt,2018,False,False,False,False,False,False,False,False,False,False,True,1558.342
gr,pt,2018,False,False,False,False,False,False,False,False,False,True,False,38.53
gr,pt,2018,False,False,False,False,False,False,False,True,False,True,False,199.55599999999998
gr,pt,2018,False,False,True,False,False,False,False,False,False,False,True,39.557
gr,pt,2018,False,False,True,False,False,False,False,True,False,True,True,43.527
gr,pt,2018,False,True,False,False,False,False,False,False,False,False,False,5259.919
gr,pt,2018,False,True,False,False,False,False,False,False,False,False,True,96.774
gr,pt,2018,False,True,False,False,False,False,False,False,False,True,True,34.38
gr,pt,2018,False,True,True,False,False,False,False,True,False,True,True,109.579
gr,pt,2018,False,True,True,True,False,False,False,True,False,True,True,99.491
gr,pt,2018,,,,,,,,,,,,18.02
gr,pt,2019,False,False,False,False,False,False,False,False,False,False,True,695.658
gr,pt,2019,False,False,False,False,False,False,False,True,False,True,False,1405.553
gr,pt,2019,False,False,True,False,False,False,False,False,False,False,True,59.59
gr,pt,2019,False,True,False,False,False,False,False,False,False,False,False,888.073
gr,pt,2019,False,True,False,False,False,False,False,False,False,False,True,14.361
gr,pt,2019,False,True,False,False,False,False,False,False,False,True,True,17.428
gr,pt,2019,False,True,True,False,False,False,False,True,False,True,True,53.534
gr,pt,2019,False,True,True,True,False,False,False,True,False,True,True,110.425
gr,pt,2020,False,False,False,False,False,False,False,False,False,False,True,355.51
gr,pt,2020,False,False,False,False,False,False,False,True,False,True,False,40.84
gr,ro,2012,False,False,False,False,False,False,False,False,False,False,True,125.0
gr,ro,2012,,,,,,,,,,,,38.0
gr,ro,2013,False,False,False,False,False,False,False,False,False,False,True,301.0
gr,ro,2013,,,,,,,,,,,,106.0
gr,ro,2014,False,False,False,False,False,False,False,False,False,False,True,340.0
gr,ro,2014,,,,,,,,,,,,219.0
gr,ro,2016,False,False,False,False,False,False,False,False,False,False,True,481.0
gr,ro,2016,,,,,,,,,,,,261.0
gr,ro,2017,False,False,False,False,False,False,False,False,False,False,True,403.42
gr,ro,2017,,,,,,,,,,,,223.64999999999998
gr,ro,2018,False,False,False,False,False,False,False,False,False,False,True,465.15500000000003
gr,ro,2018,,,,,,,,,,,,236.42
gr,ro,2019,False,False,False,False,False,False,False,False,False,False,True,416.32
gr,ro,2019,,,,,,,,,,,,249.8
gr,ro,2020,False,False,False,False,False,False,False,False,False,False,True,83.174
gr,ro,2020,,,,,,,,,,,,131.01
gr,se,2010,False,False,False,False,False,False,False,False,False,False,True,56.0
gr,se,2010,,,,,,,,,,,,17.0
gr,se,2011,False,False,False,False,False,False,False,False,False,False,True,13082.0
gr,se,2011,False,False,False,False,False,False,False,True,False,True,False,75.0
gr,se,2011,False,False,True,False,False,False,False,False,False,False,False,128.0
gr,se,2011,False,True,False,False,False,False,False,False,False,False,False,12.0
gr,se,2011,False,True,False,False,False,False,False,False,False,False,True,8.0
gr,se,2011,,,,,,,,,,,,39.0
gr,se,2012,False,False,False,False,False,False,False,False,False,False,True,1309.0
gr,se,2012,False,False,False,False,False,False,False,True,False,True,False,84.0
gr,se,2012,False,False,True,False,False,False,False,False,False,False,True,2328.0
gr,se,2012,False,False,True,False,False,False,False,True,False,False,True,1776.0
gr,se,2012,False,True,False,False,False,False,False,True,False,False,False,234.0
gr,se,2012,False,True,False,False,False,False,False,True,False,True,False,26.0
gr,se,2012,,,,,,,,,,,,163.0
gr,se,2013,False,False,False,False,False,False,False,False,False,False,True,950.0
gr,se,2013,False,False,False,False,False,False,False,True,False,True,False,67.0
gr,se,2013,False,False,True,False,False,False,False,False,False,False,True,1810.0
gr,se,2013,False,False,True,False,False,False,False,True,False,False,True,856.0
gr,se,2013,False,True,False,False,False,False,False,False,False,False,False,4.0
gr,se,2013,False,True,False,False,False,False,False,True,False,False,False,142.0
gr,se,2013,False,True,False,False,False,False,False,True,False,True,False,51.0
gr,se,2013,False,True,False,True,False,False,False,True,False,True,True,27.0
gr,se,2014,False,False,False,False,False,False,False,True,False,True,False,237.0
gr,se,2014,False,False,True,False,False,False,False,False,False,False,True,54.0
gr,se,2014,False,False,True,False,False,False,False,True,False,False,True,320.0
gr,se,2014,False,True,False,False,False,False,False,False,False,False,True,25.0
gr,se,2014,False,True,False,False,False,False,False,True,False,False,False,172.0
gr,se,2014,False,True,False,False,False,False,False,True,False,True,False,1.0
gr,se,2014,False,True,False,True,False,False,False,True,False,True,True,1332.0
gr,se,2016,False,False,False,False,False,False,False,False,False,False,True,220.0
gr,se,2016,False,False,False,False,False,False,False,True,False,False,True,4.0
gr,se,2016,False,False,False,False,False,False,False,True,False,True,False,382.0
gr,se,2016,False,True,False,False,False,False,False,True,False,False,False,31.0
gr,se,2016,False,True,False,False,False,False,False,True,False,True,False,3.0
gr,se,2017,False,False,False,False,False,False,False,False,False,True,True,21.94
gr,se,2017,False,False,False,False,False,False,False,True,False,False,True,11.01
gr,se,2017,False,False,False,False,False,False,False,True,False,True,False,126.32
gr,se,2017,False,False,True,False,False,False,False,False,False,False,True,97.66000000000001
gr,se,2017,False,True,False,False,False,False,False,True,False,False,False,5.86
gr,se,2017,False,True,False,False,False,False,False,True,False,True,False,79.74000000000001
gr,se,2017,False,True,False,True,False,False,False,True,False,True,True,24.71
gr,se,2018,False,False,False,False,False,False,False,False,False,False,True,23.830000000000002
gr,se,2018,False,False,False,False,False,False,False,False,False,True,False,15.51
gr,se,2018,False,False,False,False,False,False,False,True,False,True,False,37.269999999999996
gr,se,2018,False,False,True,False,False,False,False,False,False,False,False,66.88
gr,se,2018,False,True,False,False,False,False,False,True,False,False,False,2.285
gr,se,2018,False,True,False,False,False,False,False,True,False,False,True,12.38
gr,se,2019,False,False,False,False,False,False,False,True,False,True,False,10.75
gr,se,2019,False,True,False,False,False,False,False,True,False,True,True,32.43
gr,se,2020,False,False,False,False,False,False,False,False,False,False,True,8.92
gr,se,2020,False,True,False,False,False,False,False,True,False,False,True,28.297
gr,tr,2011,,,,,,,,,,,,21200.0
gr,tr,2013,,,,,,,,,,,,22154.0
gr,tr,2016,False,False,False,False,False,False,False,False,False,False,True,21680.0
gr,tr,2017,False,False,False,False,False,False,False,False,False,False,True,23684.14
gr,tr,2019,False,False,False,False,False,False,False,False,False,False,True,125612.182
gr,tr,2020,False,False,False,False,False,False,False,False,False,False,True,58515.0
gt,cr,2013,False,False,False,False,False,False,False,False,False,True,True,264.0
gt,de,2001,,,,,,,,,,,,60.0
gt,de,2008,,,,,,,,,,,,6.0
gt,de,2021,False,False,False,False,False,False,False,False,False,False,True,330.29
gt,de,2021,False,False,False,False,False,False,False,True,False,False,False,19.32
gt,fi,2010,,,,,,,,,,,,225.0
gt,fr,2015,False,False,False,False,False,False,False,False,False,False,True,51.0
gt,jp,2018,,,,,,,,,,,,17.6
gt,jp,2019,False,False,False,False,False,False,False,False,False,False,True,25.0
gt,kp,2013,False,False,False,False,False,False,False,False,False,False,True,3600.0
gt,kp,2014,False,False,False,False,False,False,False,False,False,False,True,19000.0
gt,kp,2020,False,False,False,False,False,False,False,False,False,True,True,29.0
gt,kp,2021,False,False,False,False,False,False,False,False,False,False,True,19.0
gt,kr,2015,False,False,False,False,False,False,False,False,False,False,True,10000.0
gt,kr,2016,False,False,False,False,False,False,False,False,False,False,True,13000.0
gt,kr,2017,False,False,False,False,False,False,False,True,False,False,False,4545.0
gt,mx,2012,False,False,False,False,False,False,False,False,False,True,False,1800.0
gt,nl,2001,,,,,,,,,,,,200.0
gw,gm,2014,False,False,False,False,False,True,False,False,False,False,False,270.0
gw,in,2014,False,False,False,False,False,True,False,False,False,False,False,500.0
gw,pt,2014,False,False,False,False,False,True,False,False,False,False,False,2025.0
gw,pt,2015,False,False,False,False,False,True,False,False,False,False,False,629.0
gw,sn,2014,False,False,False,False,False,True,False,False,False,False,False,169.0
gw,sn,2015,False,False,False,False,False,True,False,False,False,False,False,180.0
gy,be,2012,False,False,False,False,False,False,False,False,False,True,False,0.0
gy,be,2013,False,False,False,False,False,False,False,False,False,False,True,375.0
gy,be,2014,,,,,,,,,,,,400.0
gy,gb,2013,False,False,False,False,False,False,False,False,False,False,True,600.0
gy,gb,2014,,,,,,,,,,,,24.0
gy,il,2013,False,False,False,False,False,False,False,False,False,False,True,2150.0
gy,in,2012,False,False,False,False,False,False,False,False,False,True,False,2.0
gy,in,2013,False,False,False,False,False,False,False,False,False,False,True,2300.0
gy,kr,2011,False,False,False,False,False,False,False,False,False,True,False,1.0
gy,kr,2012,False,False,False,False,False,False,False,False,False,True,False,221.0
gy,kr,2013,False,False,False,False,False,False,False,False,False,False,True,585.0
gy,kr,2014,,,,,,,,,,,,892.0
gy,kr,2017,False,False,False,False,False,False,False,False,False,True,True,230.0
gy,kr,2018,False,False,False,False,False,False,False,False,False,True,False,552.0
